biz_id,rev_id,time,user,rating,text
MDSRVMAq0Xx5MTTLPCCjXw,sKsxWqJWuZRe19vyqIjH9A,2018-02-28 19:34:09,"{'id': 'm8RwCnuMcYFJu-kPrwrG5Q', 'profile_url': 'https://www.yelp.com/user_details?userid=m8RwCnuMcYFJu-kPrwrG5Q', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/rNWBTvVaOjfwOmDdaTGfyA/o.jpg', 'name': 'Nina W.'}",5.0,Went for lunch with our small group and the buffet was small but fresh and lovely. Was served an amuse bouche & lovely cup of soup ahead ahead of the lunch...
MDSRVMAq0Xx5MTTLPCCjXw,OsEvaTYFA2YG3aSeMSmw5w,2017-10-16 17:44:15,"{'id': '77Qa_ftGGDtTY7Ui3BFpiA', 'profile_url': 'https://www.yelp.com/user_details?userid=77Qa_ftGGDtTY7Ui3BFpiA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/jFlZzk4UBnHhmRIImxIFgQ/o.jpg', 'name': 'Virginia M.'}",5.0,This is a nice space to dine! You have sweeping views of Quebec from here through the floor to ceiling windows. I didn't do a good job remembering what I...
NE-AHhtKWmIV9CRBIxZ0XA,xdn6oJEBNgjcexaTslz4ow,2016-05-28 19:09:11,"{'id': 'MjGqlu7glcmVnRE6ydurMA', 'profile_url': 'https://www.yelp.com/user_details?userid=MjGqlu7glcmVnRE6ydurMA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/VRIsKgSk8mBp9xUZzEwteQ/o.jpg', 'name': 'Mark K.'}",4.0,"Really enjoyed our meal here, but it is hard to point to any single outstanding feature. Biggest plus: it's off the main tourist circuit and yet close to..."
NE-AHhtKWmIV9CRBIxZ0XA,p6gXz_ixHPzdoNXAbEfNVw,2014-07-17 17:29:45,"{'id': 'QHNRArNSg5vjrAz0n-z-Hw', 'profile_url': 'https://www.yelp.com/user_details?userid=QHNRArNSg5vjrAz0n-z-Hw', 'image_url': None, 'name': 'Alex G.'}",5.0,This place is great.  The food was spectacular and the service was unbelievable. Happened to be our honeymoon and we mentioned it in passing to our...
NE-AHhtKWmIV9CRBIxZ0XA,Y5Qmlr1j_h7Gzrxusrfyzw,2015-11-27 12:36:00,"{'id': '1XEEmTxl_Mdw26_9gIoj8w', 'profile_url': 'https://www.yelp.com/user_details?userid=1XEEmTxl_Mdw26_9gIoj8w', 'image_url': None, 'name': 'Matthew M.'}",5.0,"A great find for lunch while visiting from US.  No English menu, but staff exceptionally friendly and helpful.  Wonderful food."
gi0YmV__s49AwxKr_A9DFg,zIPYcKbG9vfm6MciMrw4eQ,2018-02-02 03:38:52,"{'id': '0zDrQOjaxURtJrZJSHe_fw', 'profile_url': 'https://www.yelp.com/user_details?userid=0zDrQOjaxURtJrZJSHe_fw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/rVtnPPgPF1fUDEc3Z4ZBgQ/o.jpg', 'name': 'Jennifer B.'}",5.0,"From the moment we arrived to the final chats as we walked out the door the whole experience was amazing! The food, the drinks our waitress Val made the..."
gi0YmV__s49AwxKr_A9DFg,ggX3bvQyr9SFs3TdKEHv6Q,2020-02-15 18:50:48,"{'id': 'VEMNv8T7qjQD661oWvKqHQ', 'profile_url': 'https://www.yelp.com/user_details?userid=VEMNv8T7qjQD661oWvKqHQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/CGw3prqV7HB6VUt0rzgZjg/o.jpg', 'name': 'Steve M.'}",5.0,Outstanding food and service. We have kids around 10 who know how to act in a restaurant. They loved it as did my wife and I. Also worth noting the wine...
gi0YmV__s49AwxKr_A9DFg,lo_7j7U34nx27aHjevTeMQ,2016-10-07 07:55:54,"{'id': 'ujOwZo999jM6bhkSXOX61w', 'profile_url': 'https://www.yelp.com/user_details?userid=ujOwZo999jM6bhkSXOX61w', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/b-th03iaEKRUXfDeWAdGBQ/o.jpg', 'name': 'Uyen D.'}",4.0,"Ok neighbourhood
My friends appreciated the food
Service was great

Presentation of my desert? It looked gross, judge for yourself"
q-tKQMNlupC5OJSriOsFag,cuorkSVACGW4RD2v94jtMQ,2020-07-15 12:39:56,"{'id': 'FYI0uX6LMpTWHXvBWIHSWQ', 'profile_url': 'https://www.yelp.com/user_details?userid=FYI0uX6LMpTWHXvBWIHSWQ', 'image_url': None, 'name': 'Mahshid S.'}",5.0,I'm so glad we decided to go to this place during our 2-day stay in Quebec city. They follow COVID-19 guidelines perfectly - compare to the other...
q-tKQMNlupC5OJSriOsFag,nOWJs-Qtr2T4UdSpF5t70A,2019-02-23 13:26:23,"{'id': 'p2iHzBocmuuMhDVKc2Fngw', 'profile_url': 'https://www.yelp.com/user_details?userid=p2iHzBocmuuMhDVKc2Fngw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/IE3rHnsG2GHNz9LNjX-g8A/o.jpg', 'name': 'German C.'}",5.0,"Had the appetizer with buffalo mozzarella, capriccio de buffalo, ham, Brie cheese and other cheese. It was wonderful. 

We had the dark-hoppy beer-- Vox..."
q-tKQMNlupC5OJSriOsFag,TGKzOUNXOQeFakrj9DGM7w,2018-10-14 07:52:43,"{'id': 'DgbQMNBVbBzXDow8JE1vKA', 'profile_url': 'https://www.yelp.com/user_details?userid=DgbQMNBVbBzXDow8JE1vKA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/RkFNDXP8k43sRrh-ukdajA/o.jpg', 'name': 'Annzie A.'}",4.0,"Hidden within a row full of other restaurants, this one stood out to us mostly because of the menu and the staff who greeted us as soon as we walked by.

We..."
Sblu_8Hro2X8PxPbkgGlng,P4iClfg61FK2qgthZFIrUA,2019-06-12 06:54:36,"{'id': 'soRJBi2qqKarnRn7skeCxw', 'profile_url': 'https://www.yelp.com/user_details?userid=soRJBi2qqKarnRn7skeCxw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/IXL0amKy4uLrBi3gmICKDg/o.jpg', 'name': 'Sonya T.'}",5.0,"I'm always on the hunt for great cheap eats and this place is POPPIN'. Each item for $5.95 CAD...I'm quaking. Granted, the food isn't to die for but combine..."
Sblu_8Hro2X8PxPbkgGlng,I_IoWwASQ8F9TTgs7FFCuw,2020-02-25 14:07:13,"{'id': '6e_iMx6VnnJRZUcWJ75LuQ', 'profile_url': 'https://www.yelp.com/user_details?userid=6e_iMx6VnnJRZUcWJ75LuQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/WK1vo_Q-10a9luj9Q5_3Yw/o.jpg', 'name': 'Marjorie P.'}",3.0,"I give it 3.5 stars. I ordered poutine, nachos for 1 & mini donuts to go. There's a $1.75 charge added to each take out meal ( outrageous! $1.75 for EACH..."
Sblu_8Hro2X8PxPbkgGlng,KwlVO4hqiJ-IXyARL1xtkQ,2018-08-25 08:34:36,"{'id': 'PDLmRSkVvi1DPhoP3I_vsw', 'profile_url': 'https://www.yelp.com/user_details?userid=PDLmRSkVvi1DPhoP3I_vsw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/blOzJWOu6B7s4J4n6WwHFg/o.jpg', 'name': 'Ashley J.'}",4.0,Shared a burger and fries and for the price of $6 American dollars you cannot beat that.  Burger was so good.
KfG_FrcN1vIc0H7NTjwCOg,-TGyJYm9yDWgCixJKnOuAA,2019-09-07 09:50:18,"{'id': 'HARNMaesQfMuXYcxZ0q1vg', 'profile_url': 'https://www.yelp.com/user_details?userid=HARNMaesQfMuXYcxZ0q1vg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/jY1fa8OMPYz33KfRTvUaKg/o.jpg', 'name': 'Juliana P.'}",5.0,"Unbelievable pizza! I have celiac and the gluten free pizza here tasted like the gluten free pizza in Naples, Italy. Really incredible! Phenomenal flavor..."
KfG_FrcN1vIc0H7NTjwCOg,m77ooTk4-R3vNDiYwljqvQ,2019-06-17 05:55:04,"{'id': 'n0-UByYRadThzgBtB1a6eQ', 'profile_url': 'https://www.yelp.com/user_details?userid=n0-UByYRadThzgBtB1a6eQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/ajyXgTg06g4KVEVUfh0BNA/o.jpg', 'name': 'Courtney J.'}",5.0,"This is a really cute little pizza place located in the Saint-Roche area of Quebec City. 

We walked in and were immediately seated. Our waiter was super..."
KfG_FrcN1vIc0H7NTjwCOg,LfuwfMuZkl0K7Ur_P8OrTw,2018-08-03 19:08:54,"{'id': 'wQxtHpZw1D2t9C-on7as4A', 'profile_url': 'https://www.yelp.com/user_details?userid=wQxtHpZw1D2t9C-on7as4A', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/LUmwD24Dc3Jg29k3FFdJPg/o.jpg', 'name': 'Marje B.'}",4.0,"Really good pizza!!! 
We wanted to go to a restaurant around the corner but to our surprise it was closed.  So we looked up the closest restaurant and..."
ewOYuWTJ-cHdK0nF7_TVCg,eU0epj_7D1rz8QP8Lom3rQ,2020-10-23 07:34:01,"{'id': '41Yc7zg58cpR4ineXeBn1A', 'profile_url': 'https://www.yelp.com/user_details?userid=41Yc7zg58cpR4ineXeBn1A', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/J3Y5V2jpDbrZE_u4vwgD4g/o.jpg', 'name': 'Marjorie M.'}",5.0,"I was there the day after my birthday sept 21.
I sat outside and had a beer and the best burger and fries. The hostess was awesome and it was soo good...."
ewOYuWTJ-cHdK0nF7_TVCg,qFKvVtFM7oKLWme2HP23pQ,2020-07-27 02:21:01,"{'id': 'CwFebMF23wOAepWE38XACA', 'profile_url': 'https://www.yelp.com/user_details?userid=CwFebMF23wOAepWE38XACA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/m-BSX1umB_RorufAQ_uqTw/o.jpg', 'name': 'Tomer N.'}",2.0,"This place had so much potential, too bad.
The location is amazing, the menu looks great, there is proper social/physical distancing measures but it all..."
ewOYuWTJ-cHdK0nF7_TVCg,nUAKvUaLWhZkus3L-YLIpQ,2020-09-03 18:16:09,"{'id': 'yURyct38aHwLbTw7ZH3hBw', 'profile_url': 'https://www.yelp.com/user_details?userid=yURyct38aHwLbTw7ZH3hBw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/LrqsF_yaBnSEqiI0fLI3qg/o.jpg', 'name': 'Hadia G.'}",4.0,Late at night and we wanted a good meal. Our experience in old Quebec wasn't am great with restaurants. Mostly too touristic and not goods so we gave this a...
JFy4rPLL8BG6TLFXNaDxJA,YReuOLGirnDemtO5OOf3ng,2020-09-18 18:19:35,"{'id': 'dr-Mcyw56c_IrXQsfD2FrA', 'profile_url': 'https://www.yelp.com/user_details?userid=dr-Mcyw56c_IrXQsfD2FrA', 'image_url': None, 'name': 'Anika R.'}",5.0,I live the vibe and the ambiance. It hip. It's cool. It has a 50s vibe with old school decor and the servers were warm and friendly and I haven't even...
JFy4rPLL8BG6TLFXNaDxJA,kPKiVzGLjhDmR-4C_OOVbQ,2020-01-22 20:01:29,"{'id': 'uKhtIdqZbhVQIwfLUScUww', 'profile_url': 'https://www.yelp.com/user_details?userid=uKhtIdqZbhVQIwfLUScUww', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/neJOjliOdj66jNcY4_XNnA/o.jpg', 'name': 'Arthur J.'}",5.0,Wow. What a spectacular restaurant. The decorations are perfect. The food was delicious and gentleman who served us was incredibly helpful. He spoke both...
JFy4rPLL8BG6TLFXNaDxJA,tJdeMyzL-ea_iVCHhawaGQ,2019-10-16 20:06:20,"{'id': 'VsJ3krdUALTO7WtR9eKCkg', 'profile_url': 'https://www.yelp.com/user_details?userid=VsJ3krdUALTO7WtR9eKCkg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/M_vlbeyztOp3Ft8BUNvu1A/o.jpg', 'name': 'Cassie K.'}",5.0,Walked in here because it was just across the street from the parking lot we parked in. It was exactly what we needed! All the food tasted like home. I...
F6gxhNnxSGGo7-4b7teRTg,vQun68wSCEkCvRzJ376jdg,2019-04-05 20:13:16,"{'id': 'pVNGGWaroaQ0MDHtBnmaHQ', 'profile_url': 'https://www.yelp.com/user_details?userid=pVNGGWaroaQ0MDHtBnmaHQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/Lak-n0pkaXGapF6hhD1rHw/o.jpg', 'name': 'Abir F.'}",5.0,"Best fish tacos I've ever had! 
The perfect balance between sweet and tangy was perfected by the chefs at Deux22.

We tried the fish tacos and the chorizo..."
F6gxhNnxSGGo7-4b7teRTg,EG7K7wNsFU3KAHZyywPeKg,2020-01-21 07:43:16,"{'id': 'bem_6rw8DbEPUdFktNN4Jg', 'profile_url': 'https://www.yelp.com/user_details?userid=bem_6rw8DbEPUdFktNN4Jg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/4FvSqnxUqgk5O3sIUeHdyg/o.jpg', 'name': 'Amanda M.'}",5.0,"My friend and I came here for a quick drink and appetizer, we were not disappointed! I had a margarita and she had a Caesar, both were delicious! We also..."
F6gxhNnxSGGo7-4b7teRTg,5bmv0AuAmfMj2aup5qYJIg,2018-09-18 11:19:10,"{'id': '6Rkg-RdO9-EhDP9bbBiKZA', 'profile_url': 'https://www.yelp.com/user_details?userid=6Rkg-RdO9-EhDP9bbBiKZA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/hVs7zJLfgtRukO-qVL4UYQ/o.jpg', 'name': 'Colvin C.'}",5.0,"3 in 1 concept with boutique, resto and bar!!

Very hip and original! We went primarily to shop for their selection of vintage clothing, but soon fell in..."
LaX_vn7lsmg8Nzj1wNVXBQ,9n_obpPdC912hdngiJyUvA,2016-05-14 13:19:06,"{'id': 'fjNNUJS0dtMr7W0hHMiNVw', 'profile_url': 'https://www.yelp.com/user_details?userid=fjNNUJS0dtMr7W0hHMiNVw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_dkrUT5llhuq5Iw-ISZTww/o.jpg', 'name': 'Diego R.'}",5.0,"How is the food in Quebec so good? Found this place on Yelp and as usual, you did not steer me wrong. I don't remember the names of what we had but one was..."
LaX_vn7lsmg8Nzj1wNVXBQ,P5vULDdYr0TRWA-QRUT-sg,2019-07-17 23:00:47,"{'id': 'G1h1gHD9q31P4b-sIBoz6w', 'profile_url': 'https://www.yelp.com/user_details?userid=G1h1gHD9q31P4b-sIBoz6w', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/eKh5JJM6S9tRa5wJhDATfQ/o.jpg', 'name': 'Julio H.'}",4.0,"I liked coming here, almost just to verify that ALL bagels are created equal once you step outside of the USA. And yes, they are slim and somewhat crunchy..."
LaX_vn7lsmg8Nzj1wNVXBQ,jgHTAEiDuBBaz_G2ZNng8A,2020-08-04 07:47:09,"{'id': 'PhaiUt5shE1xQLPr_a1OrQ', 'profile_url': 'https://www.yelp.com/user_details?userid=PhaiUt5shE1xQLPr_a1OrQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/mosOB1nrJEXeCUfEhHpOBg/o.jpg', 'name': 'Kareem E.'}",5.0,"We told our service we looked you guys on Yelp and it seems you're highly recommended. We are excited to be here, she said welcome we are the best. I loved..."
K6uCmSlJK2EuFXUtLbkZ9A,_1xXD4nWBe-kTwis03X3ag,2020-09-14 09:12:48,"{'id': 'cq91wMkxeTgTtJgkS7qRZw', 'profile_url': 'https://www.yelp.com/user_details?userid=cq91wMkxeTgTtJgkS7qRZw', 'image_url': None, 'name': 'Gillian S.'}",5.0,Very delicious and fantastic service. Server was funny and friendly and the food was amazing.
K6uCmSlJK2EuFXUtLbkZ9A,DL_uoohtLN4vhUwxOo0Rjg,2020-08-07 04:34:10,"{'id': 'KFsbACIHXQxyff_W6CN1LA', 'profile_url': 'https://www.yelp.com/user_details?userid=KFsbACIHXQxyff_W6CN1LA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/YYZ14uFl0CNjgbY50ZuMqA/o.jpg', 'name': 'Karen H.'}",4.0,Busy busy Old Quebec on such a beautiful day! We wanted to sit outside and this was right next to Hotel Frontenac along the strip of different eateries. I...
K6uCmSlJK2EuFXUtLbkZ9A,WB7KSMpr_SDWsUnCYkMN7w,2019-10-02 06:05:58,"{'id': 'YVFp6rkia-zXAMgc50anOg', 'profile_url': 'https://www.yelp.com/user_details?userid=YVFp6rkia-zXAMgc50anOg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/nTTIKx-agvKD1VTNHObPrg/o.jpg', 'name': 'Tracy C.'}",5.0,"While walking around in Old Quebec, we walked by the artists' alley and saw Chez Jules hidden between the artists' alley and a church. The prices seemed..."
xYYiNQgEeMSoLZBkgB2eDA,e5wrRuPl2jLqDHfofhc-kA,2019-10-12 13:34:24,"{'id': 'GAwYKlW_EbgkWlJ1WkZPEA', 'profile_url': 'https://www.yelp.com/user_details?userid=GAwYKlW_EbgkWlJ1WkZPEA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/8EeJz39R7XX8pbymUA2HPg/o.jpg', 'name': 'An Z.'}",5.0,"A hip, cozy place perfect for those with refined palettes! 

If you want fresh, great quality, and carefully designed plats AND avoid the tourist trap..."
xYYiNQgEeMSoLZBkgB2eDA,z9jZ_GPO9_MeA9vH1itZ-g,2019-06-18 05:52:46,"{'id': 'TwK_6BRz_CibcrtnaBMRdA', 'profile_url': 'https://www.yelp.com/user_details?userid=TwK_6BRz_CibcrtnaBMRdA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/BmXh2imBK3KT4DI7STfJTQ/o.jpg', 'name': 'Robin H.'}",5.0,"Came here during a weekend trip to Québec and found this on a couple lists of places to eat. We were not disappointed!
We arrived on the first day they..."
xYYiNQgEeMSoLZBkgB2eDA,xogEcdqQoLkB2pAx-lwGCA,2019-06-30 16:35:59,"{'id': 'TKc71BoHZML8x4NGzHi4Nw', 'profile_url': 'https://www.yelp.com/user_details?userid=TKc71BoHZML8x4NGzHi4Nw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/nmzHwbRmtuaXe_V5JoGu8A/o.jpg', 'name': 'Matthew B.'}",5.0,How do I start this review with enough exuberance! On out first night in Quebec we found this gem on yelp and ventured out for a meal after travel from...
1A4e0iUxeFOVSyb3A_i7gQ,9-PYzccwrQtvFxx54Ws6DA,2017-12-07 20:55:26,"{'id': 'IzJ36jX6V6ky5BtoN-Agng', 'profile_url': 'https://www.yelp.com/user_details?userid=IzJ36jX6V6ky5BtoN-Agng', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/_NlExR0I1FIZpcFcfGi0qA/o.jpg', 'name': 'Chun P.'}",5.0,"One of the cheapest meals in Quebec City turned to be of the best meals!

I'm not 100% sure, but I think ""Smoked Meat"" = Pastrami.  And Phil makes it..."
1A4e0iUxeFOVSyb3A_i7gQ,dYnHpyz8vsLJfHKAgj8yFQ,2019-06-29 21:43:57,"{'id': 'c0OdIvaMaGss8G1usrbmog', 'profile_url': 'https://www.yelp.com/user_details?userid=c0OdIvaMaGss8G1usrbmog', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/f-htoUKPTUYc9asZI20uEQ/o.jpg', 'name': 'Charmaine L.'}",3.0,Ok place to have quick dinner. Smoked meat not very impressed me but the paste and pizza are very good
1A4e0iUxeFOVSyb3A_i7gQ,iVpKQFDxMzrRXc3YWkzecw,2018-06-21 17:35:51,"{'id': '65kdUhcdbgCqc0tvfK56Eg', 'profile_url': 'https://www.yelp.com/user_details?userid=65kdUhcdbgCqc0tvfK56Eg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/2lp-ELHztoMSyj7pafqS4Q/o.jpg', 'name': 'Jessica S.'}",4.0,Super solid meal! Phil's has awesome smoked meat!! We ordered the smoked meat pizza and two classique sandwich orders. I've gotta say their pizza was really...
eVDOoomJvm1J4YoKDnnv2g,9Ce6jOv7T-pVrHjPP7BI9Q,2019-09-24 21:34:56,"{'id': 'VHx_sO7IxZvY3Hnf3-xq9Q', 'profile_url': 'https://www.yelp.com/user_details?userid=VHx_sO7IxZvY3Hnf3-xq9Q', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/FEWJeyg11QcTKi2Z2fP7tQ/o.jpg', 'name': 'Nina Z.'}",4.0,"Actual rating: 3 1/2 stars. 

Our first meal in Quebec. We were recommended this place by the hotel attendant. It's located at the lower end near the..."
eVDOoomJvm1J4YoKDnnv2g,g1PIcPTW2Muh4ZPrjiKuBQ,2019-09-24 09:08:45,"{'id': 'FJL0x-PVW9u6WGE1iZe3Bg', 'profile_url': 'https://www.yelp.com/user_details?userid=FJL0x-PVW9u6WGE1iZe3Bg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/4gVF4TyOY4GuwckIjUt0XA/o.jpg', 'name': 'Ravi C.'}",4.0,"Cool place in Quebec City.  We saw that there were 2 locations.  Since we were staying ""up the hill"" we decided to try the place close to our hotel...."
eVDOoomJvm1J4YoKDnnv2g,X27QQVE2yF9rX9oledApPA,2019-06-11 08:31:38,"{'id': 'jmtFJrWoKV1sNTy-2dLoCw', 'profile_url': 'https://www.yelp.com/user_details?userid=jmtFJrWoKV1sNTy-2dLoCw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/CitK5Z_gboOxq25WrxbiLQ/o.jpg', 'name': 'Jim W.'}",4.0,"Although I wouldn't call the food here unbelievable or anything like that, this place does do pretty well overall, although for us there were some things..."
4AM8mXVF2wpBYh9BH3sEzw,n790PYrupuW1g6t4-Kjz7A,2020-01-15 19:31:05,"{'id': 'fM_UsuFAYu2TVUqJiYAKsg', 'profile_url': 'https://www.yelp.com/user_details?userid=fM_UsuFAYu2TVUqJiYAKsg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/vumzS4F4ZfhM7Xi3NHgGCw/o.jpg', 'name': 'Lori R.'}",4.0,This review is not for those of you that live this lifestyle all the time...for those of you who can afford to actually stay in this historic hotel.  This...
4AM8mXVF2wpBYh9BH3sEzw,cahz9rDo4RZJAwi-1c08dQ,2019-12-22 06:54:38,"{'id': 'rKWHDF1C8jqlFP7Q7pyEdA', 'profile_url': 'https://www.yelp.com/user_details?userid=rKWHDF1C8jqlFP7Q7pyEdA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/Nkdav1_F3IgL2ct03lb1Bg/o.jpg', 'name': 'Dan W.'}",3.0,1608 Wine & Cheese bar is located in an upscale hotel in the old town. We stopped in without a reservation on a Saturday night and by party of 2 was sat...
4AM8mXVF2wpBYh9BH3sEzw,QFPYzIqIrqo4nV4K3DzIrw,2019-11-02 21:42:39,"{'id': 'eeAqU-nR3kg53sCaT_Nyvw', 'profile_url': 'https://www.yelp.com/user_details?userid=eeAqU-nR3kg53sCaT_Nyvw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/EwvpY0K5S3KEHePxL1Kgmg/o.jpg', 'name': 'Michael K.'}",2.0,"If this is a ""cheese bar,"" then that term is meaningless.  The cheese plate appeared inviting, with various fruits and jams, but the interest ended there...."
-qF7So4BGrcxeZPbhWXQow,MDfkhQC-3KRxHTqUtgyU8Q,2019-09-04 09:40:59,"{'id': '5m-Vrz3Y5bfMktZwpJpM2A', 'profile_url': 'https://www.yelp.com/user_details?userid=5m-Vrz3Y5bfMktZwpJpM2A', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/herDSKhFN0q5qvK3aFM5Bw/o.jpg', 'name': 'Michelle O.'}",3.0,"Subway-style pita sandwiches. Order your protein, they toast your pita and you choose what veggies and sauce to put on your sandwich.

- beef and cheese:..."
-qF7So4BGrcxeZPbhWXQow,kDdLZiXTW2lIb-XvRVx2IA,2019-09-30 17:27:45,"{'id': '9DsdXJcwrrRBFw1pl0yosQ', 'profile_url': 'https://www.yelp.com/user_details?userid=9DsdXJcwrrRBFw1pl0yosQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/swZww9CycFlvonxT1HQk5Q/o.jpg', 'name': 'John F.'}",5.0,"The bread is made fresh to order and baked in a pizza oven with your choice of chicken, beef, and zataar as a base. You can choose from two cheese options..."
-qF7So4BGrcxeZPbhWXQow,aKBC1fSnXM-y7jayT2vefQ,2019-10-13 05:18:54,"{'id': 'v_RDvUfBs5rSY-SGtPEsFw', 'profile_url': 'https://www.yelp.com/user_details?userid=v_RDvUfBs5rSY-SGtPEsFw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/OBWC2rvWLd3vIJ2ZYRVzCg/o.jpg', 'name': 'Ashley P.'}",5.0,"We stopped by on a whim and loved these gyros, easy to eat while walking and super tasty!"
d2h8kRS7CGmzdcm99DnXLQ,aQkj9bccuVXnJ00LB2pvKA,2019-10-13 11:07:05,"{'id': 'bmAnIEixMZEFKf_RObA7hA', 'profile_url': 'https://www.yelp.com/user_details?userid=bmAnIEixMZEFKf_RObA7hA', 'image_url': None, 'name': 'Zee H.'}",3.0,"Good place grab have breakfast. Ambient atmosphere, a bit on the louder side. Good coffee, and they refill your cup often (endless coffee). They wait wasn't..."
d2h8kRS7CGmzdcm99DnXLQ,3OvkmmZG_qeKyEKSDedtxQ,2018-04-11 10:44:56,"{'id': 'JQkhda8Ctor4Czk7PRDhEA', 'profile_url': 'https://www.yelp.com/user_details?userid=JQkhda8Ctor4Czk7PRDhEA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/XLUR4NHleTAMoM0aXFsgHA/o.jpg', 'name': 'Lubana L.'}",5.0,I just ate breakfast at Kalimera and it was great - both food and service! I ordered the Le Norvegian and it came with a side of toast. If you're looking...
d2h8kRS7CGmzdcm99DnXLQ,NYJQ2LDRNbZoP0dkGzwevQ,2018-12-29 14:19:42,"{'id': 'YFXLEqyr1USSCcIs44CYHw', 'profile_url': 'https://www.yelp.com/user_details?userid=YFXLEqyr1USSCcIs44CYHw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/jI_FuzfdIuk0AHfRwfEg_A/o.jpg', 'name': 'Pritom A.'}",4.0,"Went here for breakfast by chance, since the restaurant I wanted to go to was closed. I ordered Le Scandinave, which came with two poached eggs, smoked..."
0-AndUajxBuCcZBexKJmrA,xmxTdGUZqfylus1I13N1AQ,2019-06-17 20:29:43,"{'id': 'CqE49Gu0rv4v2W41WbjOYQ', 'profile_url': 'https://www.yelp.com/user_details?userid=CqE49Gu0rv4v2W41WbjOYQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/6p3vTORn29WprCqR_lRlHg/o.jpg', 'name': 'Maberry Y.'}",4.0,"Really good shawarma. Chicken is super moist, which can be rare amongst Shawarma joints. The potatoes were SO good. Super crisp and puffy. This would have..."
0-AndUajxBuCcZBexKJmrA,j_TSPt0E9nSTgKLM78Jamw,2019-08-20 17:48:01,"{'id': 'W6nmmCyB9zT9Oj4MqwGpCg', 'profile_url': 'https://www.yelp.com/user_details?userid=W6nmmCyB9zT9Oj4MqwGpCg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/1W5BdE75tiakHZczhdRPzw/o.jpg', 'name': 'Peggy O.'}",5.0,"Super yummy food - we love Middle Eastern cuisine and definitely eat it regularly in our home town. After being on the road for a few months, we were both..."
0-AndUajxBuCcZBexKJmrA,uVXSw7UyK-Cd8ZAWgJZjxw,2020-08-12 17:39:21,"{'id': 'luVtDWcM0HCQpmyR4Y1dow', 'profile_url': 'https://www.yelp.com/user_details?userid=luVtDWcM0HCQpmyR4Y1dow', 'image_url': None, 'name': 'Magela E.'}",5.0,My family & I are from Montreal & we were looking for a place to eat until we came across this restaurant. We were super well received & the food was...
